מזהה כונן,קטגוריה,final score,זמינות,מיקום כונן
9544 גיל ,הנעה,34.62083756438745,לא זמין,
9545 יהונתן ,הנעה,4.307877174293676,לא זמין,
9547 רפאל ,הנעה,47.87631081423999,זמין,"30.165183679440556,34.28203341955073"
9550 אביעד ,הנעה,6.90692352552442,זמין,"32.50158269136859,34.444757780832475"
9551 אוריאל ,הנעה,16.59427810738447,לא זמין,
9551 איתיאל ,הנעה,7.852031289608328,לא זמין,
9552 דוד ,הנעה,6.501522507160636,זמין,"30.396374295219534,35.496254493142196"
9553 אלקנה ,הנעה,22.77642556113885,זמין,"30.286922905896486,34.351619347966476"
9555 אלון ,הנעה,7.615754348587351,לא זמין,
9555 אמיר ,הנעה,21.84637781811475,לא זמין,
9555 יוסף ,הנעה,28.28376965687595,לא זמין,
9555 מישאל ,הנעה,15.114794607137744,לא זמין,
9555 שגיא ,הנעה,38.43635047060135,זמין,"29.811211611937143,34.5572297381004"
9555 שלמי ,הנעה,29.27238907696836,זמין,"29.843471160020254,34.511974811121576"
9557 ניר ,הנעה,49.65017498340935,זמין,"29.706199703934676,35.60291443385263"
9558 אשר ,הנעה,37.26815925649186,זמין,"31.220341572575343,35.20121546740891"
9560 מור ,הנעה,25.510980012060724,זמין,"31.48498719033296,35.35418016810572"
9564 מתן ,הנעה,20.033335223485597,לא זמין,
9564 פבלו ,הנעה,53.09284846407852,זמין,"32.21688899749954,35.67671217561381"
9565 דוד ,הנעה,39.16094699188171,זמין,"32.00751404380084,34.88932331331436"
9565 עופר ,הנעה,17.290244885832347,לא זמין,
9568 יוסף ,הנעה,40.22197220948215,לא זמין,
9569 טל ,הנעה,36.30238603982433,זמין,"32.47176531115467,34.8150583661479"
9569 ישעי ,הנעה,7.143200466545397,זמין,"29.676318996232585,34.6820653258533"
9569 ראובן ,הנעה,61.94499866033713,זמין,"30.217051506223665,34.75265175624298"
9570 אבידן ,הנעה,42.03597967495974,זמין,"30.884312267969797,35.68010157781986"
9570 חן ,הנעה,3.599046351230745,זמין,"29.663775066485737,35.88144719289813"
9573 רבקי ,הנעה,30.946016148980338,לא זמין,
9575 נטע-לי ,הנעה,37.95869017664225,לא זמין,
9575 שמוליק ,הנעה,8.797139053692238,זמין,"29.887904741727766,34.32261017400056"
9585 יובל ,הנעה,17.838862953362995,זמין,"33.03050404047597,34.54897708739974"
9586 ישראל ,הנעה,14.70406257921666,זמין,"31.852107845617013,35.88121000740811"
9587 מאיר ,הנעה,15.863774789744443,לא זמין,
9589 אליהו ,הנעה,19.199940823452792,זמין,"29.519236926089974,34.28837757109731"
9590 אהרון ,הנעה,30.022907990146336,זמין,"30.178511514525933,34.2600258373729"
9594 יוסף ,הנעה,60.12230030047317,לא זמין,
9595 איתמר ,הנעה,14.36581442453104,לא זמין,
9595 יצחק ,הנעה,13.991324333227684,זמין,"30.84177582293128,35.48523492662148"
9595 עודד ,הנעה,45.310188252669946,לא זמין,
9595 שלמה ,הנעה,8.797139053692238,זמין,"32.43218764967372,35.04285355319735"
9597 עידן ,הנעה,40.14936357568248,זמין,"31.988815179424,35.228705033083195"
9599 אור ,הנעה,4.307877174293676,לא זמין,
9599 ערן ,הנעה,9.26969293573419,זמין,"31.417749325905366,34.362723860854906"
9600 רינה ,הנעה,23.75387086344231,לא זמין,
9603 אלחנן ,הנעה,48.614478902304825,לא זמין,
9604 אלעד ,הנעה,4.629072050643872,לא זמין,
9605 נתן ,הנעה,39.11156025103517,לא זמין,
9606 גילי ,הנעה,7.852031289608328,לא זמין,
9613 אלי ,הנעה,3.835323292251722,לא זמין,
9613 אלעד ,הנעה,53.76432698413613,לא זמין,
9615 יגאל ,הנעה,9.033415994713213,לא זמין,
9616 יגאל ,הנעה,29.34541807666514,זמין,"31.5058102804667,34.98462074039618"
9617 זיו ,הנעה,17.290244885832347,לא זמין,
9619 ז׳אן ,הנעה,17.873314356764887,לא זמין,
9619 מאיר ,הנעה,29.223296518197863,לא זמין,
9623 אוהד ,הנעה,56.94967081657566,לא זמין,
9624 אליאב ,הנעה,7.379477407566374,זמין,"32.89067826778551,35.79079511325588"
9626 מרדכי ,הנעה,19.42960139963619,זמין,"32.17269619299317,34.28373882679276"
9629 עידן ,הנעה,6.670646584503445,זמין,"31.878766112109865,34.92796968707715"
9630 עידן ,הנעה,6.501522507160636,לא זמין,
9633 אייל ,הנעה,5.016707997356607,לא זמין,
9644 אופיר ,הנעה,57.16389730271736,זמין,"30.252061431651846,35.59973654059823"
9645 גילעד ,הנעה,34.638448784316346,לא זמין,
9650 רז ,הנעה,10.620913511497514,זמין,"32.701325684292826,34.226921089736244"
9652 אבי ,הנעה,9.505969876755165,לא זמין,
9653 מוני ,הנעה,9.26969293573419,זמין,"31.934421109232915,34.93411100517178"
9654 דניאל ,הנעה,8.373972963677396,לא זמין,
9656 יהודה ,הנעה,35.41950701331926,זמין,"29.89020341837348,35.21694759685536"
9657 אריאל ,הנעה,7.143200466545397,לא זמין,
9658 מרדכי ,הנעה,29.14963932361209,לא זמין,
9660 שלמה ,הנעה,58.21475187163866,זמין,"32.94098245093778,35.73784793613329"
9662 ינון ,הנעה,8.797139053692238,לא זמין,
9664 אביחי ,הנעה,36.04542686417004,זמין,"29.893241397615935,34.392124816328746"
9666 יוסף ,הנעה,4.307877174293676,לא זמין,
9667 דאודי ,הנעה,18.957047517594244,לא זמין,
9667 נחמן ,הנעה,58.15960558963634,זמין,"32.233716042413526,34.383606290898285"
9668 אברהם ,הנעה,12.118873876710923,לא זמין,
9670 יונתן ,הנעה,15.114794607137744,זמין,"32.24416453629472,35.845683142992065"
9670 ישראל ,הנעה,21.106636067991385,לא זמין,
9671 שחר ,הנעה,9.505969876755165,זמין,"31.19269717969377,35.24831707626942"
9671 תימור ,הנעה,9.033415994713213,זמין,"33.24501257550569,34.23939512707208"
9674 ישראל ,הנעה,17.066831989426426,זמין,"30.496717745017676,34.54457315335796"
9677 יוסף ,הנעה,26.52452599510308,לא זמין,
9678 הראל ,הנעה,9.26969293573419,לא זמין,
9678 יחזקאל ,הנעה,8.32458517165028,לא זמין,
9679 אלי ,הנעה,27.823012856924198,זמין,"31.788378330047248,34.750161366107484"
9682 נח ,הנעה,14.36581442453104,זמין,"30.020073263499423,35.88609324550256"
9685 דוד ,הנעה,6.670646584503445,לא זמין,
9688 שלום ,הנעה,23.067911882763408,לא זמין,
9692 סאני ,הנעה,31.716002332726987,לא זמין,
9693 אליה ,הנעה,9.033415994713213,לא זמין,
9695 נעם ,הנעה,26.28163268924452,לא זמין,
9697 הרצל ,הנעה,26.108555889097183,לא זמין,
9697 חגי ,הנעה,34.76997405778084,לא זמין,
9698 יהונתן ,הנעה,48.63917884881739,זמין,"31.760314463466717,35.475370411491646"
9700 מידד ,הנעה,12.34129316900689,זמין,"29.6496126118755,35.08811445177243"
9702 יצחק ,הנעה,7.143200466545397,זמין,"30.49979234514274,34.610842800876036"
9703 אורי ,הנעה,14.36581442453104,לא זמין,
9703 חנן ,הנעה,26.99046351230745,זמין,"32.83953738533497,35.83442618912393"
9703 יוסף ,הנעה,43.259553514913065,זמין,"31.793901092900562,34.602892894105985"
9704 אור ,הנעה,21.853193756828603,לא זמין,
9705 מרדכי ,הנעה,6.670646584503445,זמין,"33.214398572472966,34.99253172839062"
9706 רז ,הנעה,8.56086211267126,זמין,"30.83773324446381,35.32821433473087"
9708 צחי ,הנעה,14.70406257921666,זמין,"32.21318909290305,35.88409587031432"
9714 יוסי ,הנעה,6.90692352552442,זמין,"29.84041403910058,35.386097359912085"
9715 גיל ,הנעה,12.867854059317628,זמין,"31.770799727763837,34.727230718679806"
9716 דניאל ,הנעה,3.835323292251722,זמין,"31.777222722034434,35.21836477104156"
9717 נתנאל ,הנעה,3.835323292251722,לא זמין,
9718 אברהם ,הנעה,8.56086211267126,לא זמין,
9718 חיים ,הנעה,20.581953291016244,לא זמין,
9718 יוני ,הנעה,17.53938587146838,זמין,"32.62698583578753,34.90493258066361"
9718 משה ,הנעה,21.853193756828603,לא זמין,
9721 שלמה ,הנעה,20.61098610474108,לא זמין,
9723 חיים ,הנעה,11.369893694104215,זמין,"29.546044104661288,35.54300076423423"
9724 אנגלו ,הנעה,9.033415994713213,לא זמין,
9731 רוחמה ,הנעה,17.066831989426426,לא זמין,
9736 אסף ,הנעה,44.30680000089432,זמין,"29.701060106128875,34.401549083783316"
9740 שלום ,הנעה,4.307877174293676,זמין,"32.95073739290906,35.33394228373989"
9744 יעקב ,הנעה,8.797139053692238,לא זמין,
9745 אריאל ,הנעה,23.325043628669498,לא זמין,
9747 איציק ,הנעה,44.30057687427171,זמין,"30.58678068273211,34.74577280893872"
9747 סמי ,הנעה,5.961815761440513,לא זמין,
9750 חויאר ,הנעה,27.24566780809058,זמין,"32.51014667710151,35.666656168250896"
9751 בני ,הנעה,20.033335223485597,לא זמין,
9752 שמחה ,הנעה,62.3747239575259,זמין,"31.357284529181083,34.33633831380895"
9753 ליאור ,הנעה,20.033335223485597,זמין,"31.904107323874513,34.54591149917943"
9756 יהודה ,הנעה,27.24566780809058,זמין,"32.030441596405886,35.84360286658045"
9756 רזיאל ,הנעה,26.121747044385057,לא זמין,
9765 אייל ,הנעה,13.991324333227684,לא זמין,
9765 משה ,הנעה,22.457144850439075,זמין,"32.43274439572575,35.47914434252429"
9766 מנחם ,הנעה,6.670646584503445,לא זמין,
9766 נדב ,הנעה,60.50766488473054,זמין,"30.612006719275573,35.435462587638355"
9769 אביחי ,הנעה,8.797139053692238,זמין,"31.86734592788821,34.852127151630754"
9770 אבי ,הנעה,21.853193756828603,לא זמין,
9770 מנחם ,הנעה,39.04370436209594,לא זמין,
9772 אברהם ,הנעה,29.75153746500437,זמין,"33.07456954934416,35.104703370304286"
9774 גאד ,הנעה,15.114794607137744,לא זמין,
9775 יוסף ,הנעה,31.60282094895858,לא זמין,
9776 אברהם ,הנעה,9.033415994713213,זמין,"30.940036169948392,34.5734603399025"
9776 ליאת ,הנעה,32.13597279313142,זמין,"30.66491327068322,35.0300805981066"
9778 דודו ,הנעה,15.114794607137744,לא זמין,
9778 מאיר ,הנעה,25.510980012060724,זמין,"32.55210606454109,34.54428859488467"
9778 מתן  ,הנעה,4.307877174293677,זמין,"31.726848859426042,34.78110948164338"
9780 דוד ,הנעה,12.901300345587142,לא זמין,
9780 חיים ,הנעה,14.231508697174702,לא זמין,
9781 אביחי ,הנעה,12.34129316900689,לא זמין,
9781 אור ,הנעה,42.07742134945602,זמין,"31.522353508436783,35.3315834689018"
9781 נתנאל ,הנעה,15.489284698441097,לא זמין,
9783 אודל ,הנעה,9.871933328890808,זמין,"30.2053929987262,34.48974241389358"
9784 צביקי ,הנעה,23.976132125999115,לא זמין,
9786 דניאל ,הנעה,9.505969876755165,לא זמין,
9786 משה ,הנעה,32.341338807091965,לא זמין,
9789 בן ,הנעה,3.835323292251722,לא זמין,
9790 יענקי ,הנעה,11.744383785407573,לא זמין,
9792 משה ,הנעה,19.902155281678148,זמין,"30.7565093742429,35.14864732020223"
9793 יובל ,הנעה,22.77642556113885,לא זמין,
9794 ברוך ,הנעה,14.70406257921666,זמין,"29.52123541148574,35.51233848968597"
9794 שילה ,הנעה,10.451077640839074,לא זמין,
9799 צחי ,הנעה,7.9994828723740445,לא זמין,
9800 אפרים ,הנעה,21.853193756828603,זמין,"31.30625523590109,35.77290124696049"
9801 יונתן ,הנעה,77.74594904934766,זמין,"30.467477195169806,34.59353630043121"
9803 אבי ,הנעה,33.61037367118635,זמין,"32.73819197717368,34.61216077075694"
9807 ירון ,הנעה,15.17661646125861,לא זמין,
9808 יניב ,הנעה,11.369893694104215,זמין,"30.675946561127933,35.016026692685905"
9808 שקד ,הנעה,6.90692352552442,לא זמין,
9808 שרון ,הנעה,10.923631522881028,זמין,"29.500982998024423,35.835983127007864"
9809 עידן ,הנעה,8.088308230629305,לא זמין,
9810 מרדכי ,הנעה,20.014076721141763,זמין,"30.139123553478356,35.63258352250362"
9812 אבראהים ,הנעה,9.26969293573419,זמין,"30.731309369110765,35.16555799498173"
9818 נאסר ,הנעה,9.26969293573419,זמין,"31.799714358419518,34.5600841353604"
9819 אביצור ,הנעה,17.838862953362995,זמין,"31.727415898504344,35.45762763764591"
9819 נחמן ,הנעה,25.600517163631626,לא זמין,
9827 אהוד ,הנעה,9.033415994713213,לא זמין,
9827 ליאור ,הנעה,30.81792594040695,זמין,"32.944521172482325,34.426088449099844"
9833 יהונתן ,הנעה,14.740304515834394,זמין,"31.331487588946988,35.07010070821959"
9834 שלומי ,הנעה,9.033415994713213,זמין,"32.37990607596601,35.038136062611684"
9835 	אוריאל		 ,הנעה,11.369893694104215,זמין,"31.14758005156671,34.219645761578924"
9837 מאיר ,הנעה,6.434369643482466,לא זמין,
9838 עמיאל ,הנעה,12.11887387671092,זמין,"30.43924899924562,34.771199337885655"
9839 ינון ,הנעה,22.457144850439075,לא זמין,
9839 מוטי ,הנעה,15.114794607137744,לא זמין,
9841 אלרועי ,הנעה,44.550386152461584,לא זמין,
9845 אריאל ,הנעה,37.107687979325966,זמין,"33.29010753579576,35.399140598396755"
9849 שאול ,הנעה,45.07400191140596,לא זמין,
9850 מנחם ,הנעה,25.83307315689233,זמין,"31.618320196918845,35.794627535674785"
9851 חזן ,הנעה,14.740304515834394,זמין,"29.632040307005497,35.016606128803005"
9852 קובי ,הנעה,63.3619500317175,לא זמין,
9857 יגאל ,הנעה,12.118873876710923,לא זמין,
9857 משה ,הנעה,6.434369643482466,זמין,"31.871996207408305,35.568034719472124"
9864 יהודה ,הנעה,17.066831989426426,לא זמין,
9864 מוחמד ,הנעה,28.364402208976937,לא זמין,
9865 יהונתן ,הנעה,10.451077640839074,זמין,"30.92733362907752,35.28717848322281"
9866 רן ,הנעה,15.114794607137744,לא זמין,
9868 אלימלך ,הנעה,15.114794607137744,לא זמין,
9868 משה ,הנעה,14.231508697174702,זמין,"33.03219434960087,34.680000810903955"
9870 דרור ,הנעה,15.489284698441097,זמין,"30.261925648258746,35.465781566644075"
9873 עמיחי ,הנעה,64.04418159518622,זמין,"32.91464929806741,35.15711716407956"
9875 אורי ,הנעה,7.9994828723740445,לא זמין,
9875 אילן ,הנעה,15.17661646125861,זמין,"30.606103713972292,34.93071849559155"
9875 גלית ,הנעה,31.217868533181917,לא זמין,
9875 משה ,הנעה,42.97380115303592,לא זמין,
9877 ראי ,הנעה,19.902155281678144,זמין,"31.204707139518522,35.613068019348425"
9878 אהרון ,הנעה,28.747850146449075,זמין,"31.153265012635956,35.03151458365227"
9878 דור ,הנעה,45.313474482037336,לא זמין,
9878 נהוראי ,הנעה,20.033335223485597,זמין,"30.395048295524962,34.78723927118186"
9879 אייל ,הנעה,9.505969876755165,זמין,"32.79310669363761,34.59574696106162"
9881 עוז ,הנעה,16.59427810738447,זמין,"30.40457550820289,35.0958440727443"
9882 אודליה ,הנעה,7.143200466545397,זמין,"32.053981247571585,34.378069333321015"
9882 עמיאל ,הנעה,22.77642556113885,זמין,"29.518034952807533,35.386811363375664"
9883 ישראל ,הנעה,18.957047517594244,זמין,"30.649779411854716,34.337820752074045"
9884 אחיה ,הנעה,9.033415994713213,לא זמין,
9885 אלי ,הנעה,7.852031289608328,לא זמין,
9886 ארי ,הנעה,13.286400933090794,לא זמין,
9888 חיים ,הנעה,9.033415994713213,לא זמין,
9888 מיכאל ,הנעה,32.341338807091965,לא זמין,
9889 בנצי ,הנעה,8.797139053692238,לא זמין,
9890 מתן ,הנעה,3.835323292251722,זמין,"32.67070600602905,35.343711757569864"
9891 ראיד ,הנעה,6.670646584503445,לא זמין,
9895 מיכאל ,הנעה,42.34588398162917,זמין,"30.929151155418207,35.31916691627103"
9899 מאור ,הנעה,41.98854402940824,לא זמין,
9899 פיני ,הנעה,7.143200466545397,זמין,"29.706105495376452,34.32870627887581"
9900 אלעד ,הנעה,6.670646584503445,זמין,"32.118213282904165,34.42052722394078"
9900 ג׳וי ,הנעה,3.126492469188792,לא זמין,
9903 יפעת ,הנעה,5.961815761440513,זמין,"31.191527509262865,35.13411516528003"
